"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"7666979","25006722514008791000000000U1","TAQUERIA GAVO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","DOCTOR ENRIQUE CABRERA","ANDADOR","SATURNO","AVENIDA","JOSE CASTRO VALADES","CALLE","URANO","3587",,,,,,"COLONIA","INFONAVIT HUMAYA",,,,"80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3314","034",,,,"Fijo","24.82127435","-107.41553757","2019-11"
"7650413","25006722514008501000000000U4","TAQUERIA GEORGE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","SENDERO DEL VALLE","CALLE","VALLE DEL CEREZO","CALLE","PASEO TOSCANA","CALLE","VALLE DEL PARQUE","3254",,,,,,"FRACCIONAMIENTO","STANZA TOSCANA",,,,"80050","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","7196","006","6672330728",,,"Fijo","24.8094506","-107.4633163","2019-11"
"3850045","25006722219002891000000000U1","TAQUERIA GIL",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","AVENIDA DE LOS SABINOS","CALLE","CALLE DE LAS LICHIS","CALLE","CALLE DE LOS NARANJOS","AVENIDA","AVENIDA DE LAS AMAPOLAS",,"SN",,,,,"COLONIA","LA CAMPIÑA",,,,"80060","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1591","011",,,,"Semifijo","24.81201879","-107.36300694","2010-07"
"3818814","25006722514005991001000000U0","TAQUERIA GONZALEZ",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","BOULEVARD","BOULEVARD DE LOS AGRICULTORES","CALLE","AMARANTO","CALLE","ALTRAMUZ","AVENIDA","MAGNOLIAS","4092",,,,,,"COLONIA","VISTA HERMOSA",,,,"80246","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4670","016","6672648710",,,"Fijo","24.77943938","-107.3516401","2014-12"
"3808959","25006722219011882001000000U9","TAQUERIA GONZALEZ",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALZADA","AEROPUERTO","AVENIDA","LUIS GONZAGA URBINA","CALLE","JOSE JOAQUIN PESADO","CALLE","IGNACIO RODRÍGUEZ GALVÁN","7526",,,,"0",,"COLONIA","BACHIGUALATO",,,,"80140","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4045","016","6677604162",,,"Fijo","24.7750582","-107.46681433","2010-07"
"8248322","25006722514010011000000000U0","TAQUERIA GUERRERO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","LICENCIADO FORTUNATO ALVAREZ CASTRO","CALLE","BELISARIO DOMINGUEZ","AVENIDA","FELIX MARIA ZULOAGA","CALLE","LICENCIADO ALEJANDRO BARRANTES","1957",,,,,,"FRACCIONAMIENTO","RINCON DEL PARQUE",,,,"80197","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6408","033","6671622604",,,"Fijo","24.75881221","-107.41320026","2019-11"
"8557386","25006722514012951000000000U5","TAQUERIA HERMANOS  ARAGON",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALZADA","HEROICO COLEGIO MILITAR","AVENIDA","MEXICO 68","CALLE","ÁGUILAS","AVENIDA","LICENCIADO ADOLFO LÓPEZ MATEOS",,"SN",,,,,"COLONIA","SINALOA",,,,"80260","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3615","027",,,,"Semifijo","24.78396188","-107.37022103","2019-11"
"8247295","25006722514009631000000000U8","TAQUERIA HERMANOS ARAGON",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALZADA","CALZADA DE LAS TORRES","CALLE","JOSE MARIA MATA","CALLE","MANUEL DOBLADO","CALLE","JUAN M. BANDERAS","2329",,,,,,"FRACCIONAMIENTO","CHULA VISTA",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6516","015",,,,"Fijo","24.75456748","-107.4136369","2019-11"
"3817285","25006722514005301000000000U2","TAQUERIA HERMANOS ARAGON",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","MANUEL J. CLOUTHIER","CALLE","REFORMA","CALLE","PUERTO VERACRUZ","BOULEVARD","MANUEL J. CLOUTHIER",,"SN",,,,,"COLONIA","SALVADOR ALVARADO",,,,"80166","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3579","024","6674612895",,,"Semifijo","24.78595494","-107.42095124","2014-12"
"7211125","25006722514007221000000000U0","TAQUERIA HERMANOS ARAGON",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","JESUS KUMATE RODRIGUEZ","CALZADA","CALZADA DE LAS TORRES","CALLE","CAMINO","CALLE","CANAL",,"SN",,,,,"EJIDO","LAS FLORES",,,,"80104","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","8781","007",,,,"Semifijo","24.75143158","-107.45121423","2019-11"
"3821395","25006722514000841001000000U2","TAQUERIA HERMANOS GARCIA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","BOULEVARD","EJERCITO DE OCCIDENTE","AVENIDA","CONSTITUYENTE ESTEBAN BACA CALDERON","AVENIDA","JUAN LEDEZMA","CALLE","CÁNDIDO AVILÉS INZUNZA",,"SN",,,,,"FRACCIONAMIENTO","CHULA VISTA",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","476A","038",,,,"Fijo","24.75654688","-107.41429361","2014-12"
"8309101","25006722514009311000000000U7","TAQUERIA HERMANOS GUERRA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","JOSE MARIA VELASCO","BOULEVARD","MANUEL PAYNO","AVENIDA","LANDAS","CALLE","JOSÉ MARÍA VELASCO",,"SN",,,,,"FRACCIONAMIENTO","PRADOS DEL SOL",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6658","016",,,,"Fijo","24.74953277","-107.41485746","2019-11"
"3821927","25006722514003462000000000U4","TAQUERIA HERMANOS MEDINA JR.",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","BOULEVARD","BOULEVARD DE LOS CONSTITUYENTES","AVENIDA","GENERAL CRUZ MEDINA","AVENIDA","CONSTITUYENTE HILARIO MEDINA","CALLE","CORAS","2887",,,,,,"COLONIA","INDUSTRIAL EL PALMITO",,,,"80160","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0451","028","6673226412",,,"Fijo","24.77336863","-107.42896725","2014-12"
"3851593","25006722212010702001000000U5","TAQUERÍA HERMANOS MORENO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","GENERAL ANGEL FLORES","AVENIDA","GENERAL DOMINGO RUBI","AVENIDA","GENERAL JUAN CARRASCO","CALLE","MIGUEL HIDALGO Y COSTILLA","148",,"MERCADO PUBLICO","4","14","E","COLONIA","CENTRO","MERCADO PUBLICO","MERCADO GARMENDIA","14 E","80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3390","024","6673890894",,,"Fijo","24.80868978","-107.39625326","2010-07"
"3851613","25006722219012823001000000U2","TAQUERÍA HERMANOS MORENO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","GENERAL ANGEL FLORES","AVENIDA","GENERAL DOMINGO RUBI","AVENIDA","GENERAL JUAN CARRASCO","CALLE","MIGUEL HIDALGO Y COSTILLA","148",,"MERCADO PUBLICO","4","19","E","COLONIA","CENTRO","MERCADO PUBLICO","MERCADO GARMENDIA","19 E","80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3390","024",,,,"Fijo","24.80868978","-107.39625326","2010-07"
"3817287","25006722514006532001000000U1","TAQUERIA HERMANOS MORENO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","MANUEL J. CLOUTHIER","CALLE","REFORMA","CALLE","PUERTO VERACRUZ","BOULEVARD","MANUEL J. CLOUTHIER","2161",,,,,,"COLONIA","SALVADOR ALVARADO",,,,"80166","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3579","024",,,,"Fijo","24.78582948","-107.42047924","2014-12"
"3843475","25006722212010982000000000U3","TAQUERIA HERMANOS PENA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","GRACIANO SANCHEZ","AVENIDA","CONSTITUYENTE HILARIO MEDINA","AVENIDA","CRUZ MEDINA","CALLE","FRANCISCO LUIS URQUIZO","2988","A",,,,,"FRACCIONAMIENTO","FINISTERRA",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4789","024",,,,"Fijo","24.75035093","-107.42154121","2010-07"
"3852096","25006722212009151000000000U8","TAQUERÍA HERMANOS PERAZA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL DOMINGO RUBI","CALLE","GENERAL ANTONIO ROSALES","CALLE","GENERAL ÁNGEL FLORES","AVENIDA","GENERAL JUAN CARRASCO","520",,"MERCADO PUBLICO","5","3",,"COLONIA","CENTRO","MERCADO PUBLICO","MERCADO DE LAS FLORES","3","80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3390","023",,,,"Fijo","24.80912578","-107.39663286","2010-07"
"3818327","25006722514003761001000000U9","TAQUERIA HERMANOS SALAZAR",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","AVENIDA","MEXICO 68","AVENIDA","PATRIA","CALLE","FAISAN","AVENIDA","MÉXICO 68",,"SN",,,,,"COLONIA","RAFAEL BUELNA",,,,"80260","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3530","046",,,,"Fijo","24.78356717","-107.37555654","2014-12"
"7650771","25006722514008731000000000U7","TAQUERIA HERNANDEZ",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","CERRO CABAZAN","CALLE","TERCERA","AVENIDA","AVENIDA DE LAS TORRES","CALLE","CERRO OTATES","3693",,,,,,"COLONIA","FRANCISCO I. MADERO",,,,"80199","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4350","017","6673454806",,,"Fijo","24.76343572","-107.39022694","2019-11"
"9055163","25006722514013331000000000U9","TAQUERIA HERNANDEZA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","AVELLANA","AVENIDA","CANAL DE PANAMA","AVENIDA","DIEGO RIVERA","CALLE","ÓSCAR LIERA BERRELLEZA","0","SN",,,"0",,"COLONIA","AGUARUTO CENTRO",,,,"80308","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2299","048",,,,"Fijo","24.7752163","-107.51371005","2019-11"
"3837583","25006722212001511000000000U1","TAQUERIA HUGO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","PATRIA","CALLE","AMAPA","AVENIDA","AVENIDA DEL PIRUL","AVENIDA","ABEDUL","1443",,,,,,"COLONIA","RAFAEL BUELNA",,,,"80260","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3526","021",,,,"Fijo","24.79049926","-107.37527822","2010-07"
"3808177","25006722514001901000000000U3","TAQUERIA IMELDA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ADOLFO LOPEZ MATEOS","BOULEVARD","JUAN M. ZAMBADA","CALLE","CALLE DEL OLMO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","AGUARUTO CENTRO",,,,"80308","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2316","014",,,,"Fijo","24.77403143","-107.50662355","2014-12"
"7649207","25006722514008001000000000U5","TAQUERIA ISMAEL",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","MINA DE PLOMOSAS","AVENIDA","PRESIDENTE GUSTAVO DIAZ ORDAZ","AVENIDA","15 DE SEPTIEMBRE","CALLE","MINA DE PÁNUCO","1977",,,,,,"COLONIA","ANTONIO TOLEDO CORRO",,,,"80296","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3827","028",,,,"Semifijo","24.76301525","-107.37408486","2019-11"
"7650239","25006722514008441000000000U3","TAQUERIA ISMAL",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","NUEVO HORIZONTE","CALLE","CALLE DEL PORVENIR","BOULEVARD","LOLA BELTRAN","AVENIDA","AVENIDA DEL TRIUNFO",,"SN",,,,,"COLONIA","HORIZONTES",,,,"80054","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4327","023",,,,"Fijo","24.81478003","-107.4291861","2019-11"
"3846558","25006722219000191000000000U8","TAQUERÍA JARDÍNES",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","PROLONGACION CALZADA DEL ECUADOR","AVENIDA","SAN PROSPERO","BOULEVARD","SANTA FE","AVENIDA","SAN PRÓSPERO","4278",,,,"0",,"FRACCIONAMIENTO","JARDINES DE SANTA FE",,,,"80029","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6145","011","6677891720",,,"Fijo","24.84772557","-107.42774732","2010-07"
"3848367","25006722212003201000000000U7","TAQUERIA JAVIER",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","GALILEO","AVENIDA","SOCRATES","AVENIDA","UNIVERSO","CALLE","TIERRA","1857",,,,,,"COLONIA","RUBEN JARAMILLO",,,,"80015","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","184A","041","6677539347",,,"Fijo","24.83378534","-107.37948134","2010-07"
"3847612","25006722110000241000000000U2","TAQUERIA JAVIER",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","CENTRAL","AVENIDA","REY MELCHOR","AVENIDA","REY GASPAR","CALLE","PRIMERA SUR",,"SN",,,,,"COLONIA","LOMAS DE RODRIGUERA",,,,"80319","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3047","021","6679956973",,,"Fijo","24.87092189","-107.39152093","2010-07"
"8048160","25006722514011801000000000U3","TAQUERIA JAVIER",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","PROFESORA MARTINIANA ROMERO","AVENIDA","MAR EGEO","AVENIDA","MAR BALTICO","CALLE","PROFESORA VELINA LEÓN DE MEDINA",,"SN",,,,,"COLONIA","LOMBARDO TOLEDANO",,,,"80010","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1820","042",,,,"Fijo","24.84588737","-107.38693694","2019-11"
"3820552","25006722514002931000000000U9","TAQUERIA JESUS ANGEL",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","PASEO DE LOS HIMALAYA","CALLE","EL CANALITO","BOULEVARD","ISLAS CICLADAS","CALLE","EL CANALITO",,"SN",,,,,"FRACCIONAMIENTO","VILLA BONITA",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6380","040","6674668421",,,"Semifijo","24.75241769","-107.38281705","2014-12"
"9054504","25006722514013051000000000U3","TAQUERIA JHONHY",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","MANUEL ESTRADA","CALLE","LICENCIADO MARIANO AZUELA","CALLE","ALFONSO REYES","AVENIDA","FRAY BERNARDO DE BALBUENA","3591",,"CENTRO Y PLAZA COMERCIAL","1",,,"COLONIA","GUADALUPE VICTORIA","CENTRO Y PLAZA COMERCIAL","PLAZA NEWWORLD","2","80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5607","020","6672003896",,,"Fijo","24.79478072","-107.35846598","2019-11"
"3849321","25006722212004841000000000U9","TAQUERIA JORGE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ALVARO OBREGON","CALLE","ABOGADOS","CALLE","ARTESANOS","AVENIDA","TERESA VILLEGAS",,"SN",,,,,"COLONIA","TIERRA BLANCA",,,,"80030","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1568","006",,,,"Fijo","24.82723462","-107.39607445","2010-07"
"3842772","25006722219007101011000000U0","TAQUERIA JOSE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","AVENIDA DE LOS EMPAQUES","CALLE","MANANTIAL","CALLE","CALLE DE LAS FUENTES","AVENIDA","VARSOVIA",,"SN",,,,,"FRACCIONAMIENTO","SAN AGUSTIN",,,,"80184","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4098","045","6674553865",,,"Fijo","24.75414865","-107.43376109","2010-07"
"3821220","25006722514006202001000000U1","TAQUERIA JOSE ANTONIO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL BENJAMIN HILL","CALLE","GENERAL RODOLFO FIERRO","CALLE","GENERAL PABLO MACIAS VALENZUELA","AVENIDA","GENERAL MACARIO GAXIOLA",,"SN",,,,,"FRACCIONAMIENTO","BARRANCOS",,,,"80189","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2000","006",,,,"Fijo","24.76066598","-107.43004404","2014-12"
"3809317","25006722514004081000000000U1","TAQUERIA JOSE CARLOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","MANANTIAL LA CIENEGA","CALLE","LUIS GONZAGA URBINA","AVENIDA","VISTA DEL SOL","CALLE","MANANTIAL DE TOPOCHICO","8057",,,,,,"FRACCIONAMIENTO","VILLAS DEL MANANTIAL",,,,"80140","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6592","008",,,,"Fijo","24.75845974","-107.4656486","2014-12"
"3843449","25006722219005101000000000U2","TAQUERIA JOSE CARLOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL FERNANDO CUEN","CALLE","JOSE RUBEN ROMERO","CALLE","MAURICIO MAGDALENO","AVENIDA","GENERAL ERNESTO DAMY",,"SN",,,,,"FRACCIONAMIENTO","ANTONIO NAKAYAMA",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4789","017",,,,"Fijo","24.75161085","-107.42465028","2010-07"
"3848759","25006722219011702001000000U9","TAQUERIA JOSUE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","AVENIDA","ALVARO OBREGON","CALLE","PROFESOR NARCISO MENDOZA","CALLE","IGNACIO RAMIREZ","AVENIDA","FRANCISCO MÁRQUEZ",,"SN",,,,,"COLONIA","6 DE ENERO",,,,"80010","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3282","031",,,,"Semifijo","24.83639261","-107.3945374","2010-07"
"3818990","25006722514000951000000000U9","TAQUERIA JUAN MANUEL",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","JUAN LEY FONG","CALZADA","HEROICO COLEGIO MILITAR","CALLE","DOÑA RAFAELA LOPEZ DE LEY","CALLE","NINGUNO",,"SN",,,,,"FRACCIONAMIENTO","ALTURAS DEL SUR",,,,"80295","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3155","012",,,,"Semifijo","24.76163268","-107.35812676","2014-12"
"9084683","25006722514013381000000000U4","TAQUERIA JUANITO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","MANUEL PAYNO","CALLE","MISION DE SAN DIEGO","CALLE","MISION SANTA INES","CALLE","MISIÓN RÍO GRANDE","2215",,,,,,"FRACCIONAMIENTO","PRADOS DEL SOL",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","686A","012","6672046027",,,"Fijo","24.74704437","-107.41391492","2019-11"
"7389327","25006722514011151000000000U3","TAQUERIA JUAREZ",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","LICENCIADO BENITO JUAREZ","AVENIDA","GENERAL VICENTE GUERRERO","AVENIDA","VENUSTIANO CARRANZA","CALLE","MIGUEL HIDALGO Y COSTILLA",,"SN",,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3403","026",,,,"Semifijo","24.80818648","-107.3854497","2019-11"
"8875404","25006722514012301000000000U3","TAQUERIA JUNIORS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALZADA","CALZADA DE LAS TORRES","AVENIDA","BIENESTAR SOCIAL","AVENIDA","SOLIDARIDAD","CALLE","MINA DE LA PURÍSIMA",,"SN",,,,,"COLONIA","HUIZACHES",,,,"80298","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3973","026","6672672742",,,"Fijo","24.75677644","-107.38454114","2019-11"
"3835720","25006722219011952000000000U0","TAQUERIA KATY",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","DONATO GUERRA","CALLE","GENERAL JOSE AGUILAR BARRAZA","BOULEVARD","CONSTITUCION","AVENIDA","JUAN M. BANDERAS","551",,,,"0",,"COLONIA","JORGE ALMADA",,,,"80200","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3437","004","6673251577",,,"Fijo","24.79954789","-107.39948074","2010-07"
"7390189","25006722514011501000000000U9","TAQUERIA LA 15",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","LICENCIADO JOSE VASCONCELOS","AVENIDA","FRAY BERNARDO DE BALBUENA","AVENIDA","MANUEL ESTRADA","CALLE","DOCTOR ENRIQUE GONZÁLEZ MARTÍNEZ",,"SN",,,,,"COLONIA","GUADALUPE VICTORIA",,,,"80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5611","012",,,,"Fijo","24.79328779","-107.35704098","2019-11"
"8853895","25006722514012051000000000U4","TAQUERIA LA ANTIGUA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL BENJAMIN HILL","ANDADOR","FRANCISCO LUIS URQUIZO","CALLE","MARTIN LUIS GUZMAN","ANDADOR","NINGUNO",,"SN",,,,,"COLONIA","INFONAVIT BARRANCOS",,,,"80184","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4149","033","6672476672",,,"Fijo","24.74988017","-107.42827175","2019-11"
"8048448","25006722514011871000000000U6","TAQUERIA LA BODEGA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","BOULEVARD DE LA SIERRA","CALLE","NINGUNO","CALLE","SAN HONORIO","AVENIDA","AVENIDA DEL PARAÍSO",,"SN",,,,,"FRACCIONAMIENTO","LOS ANGELES",,,,"80014","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","7459","007",,,,"Semifijo","24.85308723","-107.36244507","2019-11"
"9351245","25006722514013812000000000U8","TAQUERIA LA CARRETA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","AVENIDA","HERMENEGILDO GALEANA","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLE","LICENCIADO BENITO JUAREZ","AVENIDA","JORGE GARCÍA GRANADOS",,"SN",,"1",,,"COLONIA","CENTRO","MERCADO PUBLICO","MERCADITO RAFAEL BUELNA","0","80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3403","013","6671282045",,,"Semifijo","24.80883661","-107.38790957","2021-05"
"3816247","25006722219011682000000000U3","TAQUERIA LA CEIBA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","BOULEVARD","FRANCISCO I. MADERO","CALLE","TENOCHTITLAN","AVENIDA","CUAUHTEMOC","CALLE","GENERAL FRANCISCO VILLA","0","SN",,,"0",,"COLONIA","LAS VEGAS",,,,"80090","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3441","022",,,,"Fijo","24.80528308","-107.38118835","2010-07"
"3853367","25006722212004591000000000U0","TAQUERIA LA COBACHA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","NORMA CORONA SAPIENS","AVENIDA","ESTERO BARRON","AVENIDA","ESTERO MAZATLAN","AVENIDA","BAHÍA DE AGIABAMPO","1543",,,,,,"FRACCIONAMIENTO","PRADERA DORADA",,,,"80058","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4628","011","6677544859",,,"Fijo","24.81921322","-107.43055744","2010-07"
"3861482","25006722514001161001000000U4","TAQUERIA LA CONQUISTA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","AVENIDA","CERRO DE LAS CAMPANAS","AVENIDA","URALES NORTE","AVENIDA","AVENIDA DE LOS BALCANES","BOULEVARD","PASEO DE LOS ANDES","610",,,,,,"FRACCIONAMIENTO","VILLA RESIDENCIAL BONITA",,,,"80199","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5274","038","6671258231",,,"Semifijo","24.75169877","-107.39004743","2010-07"
"7189703","25006722514010791000000000U7","TAQUERIA LA CONQUISTA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","BOULEVARD DE LA MARINA","CALLE","MISION DOLORES ESTE","CALLE","MISION DOLORES OESTE","CALLE","MISIÓN VIGGÉ",,"SN",,,,,"FRACCIONAMIENTO","URBI VILLA DEL SOL",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6874","011",,,,"Fijo","24.7451709","-107.41705546","2019-11"
"3785407","25006722514006301000000000U1","TAQUERIA LA CUCHILLA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","BOULEVARD DE LOS CONSTITUYENTES","AVENIDA","CONSTITUYENTE SEBASTIAN ALLENDE","CALLE","OLMECAS","CALLE","OLMECAS",,"SN",,,,,"COLONIA","INDUSTRIAL EL PALMITO",,,,"80160","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0451","055","6674741438",,,"Fijo","24.77638954","-107.4257294","2010-07"
"8418096","25006722514012492000000000U0","TAQUERIA LA CULICHI",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","AVENIDA","GENERAL DOMINGO RUBI","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLE","GENERAL ÁNGEL FLORES","AVENIDA","JOSÉ MARÍA MORELOS Y PAVÓN","485",,,,"0",,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3390","010",,,,"Fijo","24.80853255","-107.39666028","2019-11"
"3849399","25006722219012132000000000U8","TAQUERIA LA ESCUELITA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","AGRICULTORES","AVENIDA","FRANCISCO MARQUEZ","AVENIDA","MATIAS LAZCANO","CALLE","ABOGADOS",,"SN",,,,,"COLONIA","TIERRA BLANCA",,,,"80030","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0057","012",,,,"Semifijo","24.82588831","-107.39338232","2010-07"
